id,lng,lat
453365,116.4223175,39.9677162
453365,116.4320297,39.9670715
453365,116.438652,39.9627495
453365,116.4465637,39.9575119
453365,116.4525299,39.9535828
453365,116.4555664,39.9480247
453365,116.4554672,39.9411736
453365,116.4553299,39.934742
453365,116.4553299,39.934742
453365,116.4553299,39.9340782
453365,116.4553986,39.9327583
453365,116.4553833,39.9326172
453365,116.4558334,39.932518
453365,116.4608154,39.932415
453365,116.4608688,39.930439
453365,116.4613342,39.9281464
453365,116.4635468,39.9287109
453365,116.4640503,39.9288025
453365,116.4640503,39.9288025
453365,116.4640198,39.9288635
453365,116.4610138,39.9282417
453365,116.4609528,39.9302902
453365,116.4609146,39.9321556
453365,116.4584351,39.9325027
453365,116.4561157,39.9325142
453365,116.4561157,39.9325142
453365,116.4558868,39.9370117
453365,116.4558868,39.9370117
453365,116.4559326,39.9374199
453365,116.4559326,39.9374084
453365,116.4559021,39.9402504
453365,116.4557037,39.9432335
453365,116.4556808,39.9468575
453365,116.4540863,39.9526329
453365,116.4475174,39.9569702
453365,116.4404831,39.9616432
453365,116.4343491,39.9658089
453365,116.4314651,39.9679985
453365,116.4322205,39.9687347
453365,116.4321976,39.968708
453365,116.4313965,39.9680061
453365,116.4243164,39.9683342
453365,116.419632,39.9681664
453365,116.4262848,39.9679985
453365,116.4295654,39.9678345
453365,116.4317169,39.9670334
453365,116.436615,39.9638176
453365,116.4392471,39.9625893
453365,116.4374695,39.96381
453365,116.4324646,39.9670753
453365,116.42453,39.968277
453365,116.4196854,39.9680786
453365,116.4172134,39.9680023
453365,116.4154663,39.9679642
453365,116.4119644,39.9678726
453365,116.4099503,39.9678421
453365,116.4063644,39.9678307
453365,116.4045029,39.9678802
453365,116.4038696,39.9678764
453365,116.4031677,39.9679794
453365,116.4026031,39.967968
453365,116.4032669,39.9675751
453365,116.4031296,39.9659424
453365,116.4031982,39.9651947
453365,116.4042664,39.9652481
453365,116.4052658,39.9671555
453365,116.4059143,39.9673271
453365,116.4059296,39.9673462
453365,116.4125671,39.967762
453365,116.4236145,39.9680481
453365,116.4318161,39.9671516
453365,116.4348984,39.9651184
453365,116.4373474,39.9635429
453365,116.4404297,39.9614983
453365,116.4441299,39.9590645
453365,116.4476166,39.956768
453365,116.450531,39.9548416
453365,116.4552841,39.9504776
453365,116.4553146,39.9498367
453365,116.4553299,39.9495506
453365,116.4551849,39.9490776
453365,116.4551468,39.9490585
453365,116.4550476,39.948616
453365,116.4562302,39.9480896
453365,116.4562988,39.9480896
453365,116.4590149,39.9489326
453365,116.4607162,39.9495239
453365,116.4608307,39.9495392
453365,116.461319,39.9496002
453365,116.4614182,39.949646
453365,116.4614334,39.9496613
453365,116.4616013,39.9497528
453365,116.4620972,39.9519768
453365,116.4618149,39.9559441
453365,116.4605637,39.958149
453365,116.4600677,39.9584007
453365,116.4596329,39.9585648
453365,116.459549,39.9583817
453365,116.456398,39.9554634
453365,116.4542847,39.9536095
453365,116.4536972,39.9530792
453365,116.4552307,39.9483719
453365,116.4522018,39.9475174
453365,116.4483871,39.9469604
453365,116.4445801,39.9463959
453365,116.4441833,39.9428291
453365,116.443985,39.9399681
453365,116.4395523,39.9397774
453365,116.4372177,39.939785
453365,116.4333649,39.9397507
453365,116.4333191,39.9397736
453365,116.4286194,39.9396515
453365,116.4284668,39.9396706
453365,116.4283829,39.9397011
453365,116.4276962,39.9398422
453365,116.4276352,39.9398689
453365,116.4269028,39.9396248
453365,116.4228821,39.9395866
453365,116.4195175,39.9396172
453365,116.4125977,39.9395447
453365,116.4113312,39.9395599
453365,116.410881,39.939579
453365,116.4070511,39.9396248
453365,116.4045639,39.9395294
453365,116.4021149,39.9395218
453365,116.3981705,39.9394302
453365,116.3971634,39.9394264
453365,116.3971024,39.939415
453365,116.3934174,39.9393883
453365,116.3903198,39.9391136
453365,116.3903351,39.9391022
453365,116.3893356,39.9389191
453365,116.3878632,39.9402046
453365,116.3886642,39.9441452
453365,116.3891678,39.9471436
453365,116.3911362,39.947464
453365,116.3978653,39.9475479
453365,116.4032822,39.9475975
453365,116.404213,39.9475822
453365,116.4064636,39.9475975
453365,116.4100494,39.9479141
453365,116.4126816,39.9502869
453365,116.4128494,39.9504852
453365,116.4128494,39.95047
453365,116.4128494,39.95047
453365,116.4128189,39.9504967
453365,116.4126816,39.9524384
453365,116.4126816,39.9524384
453365,116.4125519,39.9553757
453365,116.4125366,39.9556732
453365,116.4122009,39.9595566
453365,116.4121323,39.9604034
453365,116.4119797,39.9645996
453365,116.4134827,39.9676247
453365,116.4192657,39.9681129
453365,116.4247971,39.9681129
453365,116.4283524,39.9681892
453365,116.4299316,39.9679718
453365,116.4314194,39.9674759
453365,116.4330368,39.9664612
453365,116.4341507,39.9656601
453365,116.4352646,39.9649162
453365,116.4368515,39.9640388
453365,116.4377975,39.9633179
453365,116.4401169,39.9617805
453365,116.4415359,39.9608574
453365,116.4426346,39.9601746
453365,116.4435654,39.9595184
453365,116.4442825,39.9592934
453365,116.4448166,39.958847
453365,116.4455643,39.9581909
453365,116.4469681,39.9572372
453365,116.4478149,39.9566612
453365,116.4490356,39.955864
453365,116.4498825,39.9553566
453365,116.4520493,39.9539146
453365,116.4542999,39.9523506
453365,116.4553833,39.9507751
453365,116.4555511,39.948185
453365,116.4554825,39.945343
453365,116.4554825,39.942215
453365,116.455452,39.9387779
453365,116.4554367,39.9365082
453365,116.455368,39.9346313
453365,116.455368,39.9346313
453365,116.455368,39.9346352
453365,116.4553146,39.9339485
453365,116.4553146,39.9339485
453365,116.4574966,39.9323235
453365,116.4627991,39.9322853
453365,116.4636154,39.9321938
453365,116.4636154,39.9321938
453365,116.4636154,39.9321938
453365,116.4636002,39.9322395
453365,116.4653854,39.9323769
453365,116.46595,39.9323387
453365,116.4661484,39.9323311
453365,116.4687195,39.9358482
453365,116.4686508,39.9373932
453365,116.4681473,39.9437332
453365,116.4660797,39.9481201
453365,116.4653473,39.9504776
453365,116.4651337,39.9509468
453365,116.4623642,39.9505692
453365,116.4620132,39.9540443
453365,116.4620132,39.9540443
453365,116.461853,39.9552803
453365,116.461731,39.9562721
453365,116.4600677,39.9586487
453365,116.4562683,39.9555473
453365,116.4536667,39.9533157
453365,116.4516525,39.9544563
453365,116.4506836,39.9551201
453365,116.4455795,39.9584312
453365,116.4410172,39.9615135
453365,116.4410172,39.9615135
453365,116.4360657,39.9584084
453365,116.4338531,39.958416
453365,116.4294662,39.9582748
453365,116.4267654,39.9582825
453365,116.4223175,39.958107
453365,116.4152527,39.9579926
453365,116.4127197,39.9579124
453365,116.4115982,39.9579048
453365,116.4037857,39.9577751
453365,116.4016495,39.9588089
453365,116.4013977,39.9595299
453365,116.401413,39.9599609
453365,116.4014359,39.9599495
453365,116.4001465,39.9607582
453365,116.4000702,39.9623718
453365,116.4001007,39.9624825
453365,116.4000854,39.9624748
453365,116.4000854,39.9607315
453365,116.4010849,39.9606323
453365,116.4015198,39.9626846
453365,116.4038162,39.9673233
453365,116.4079361,39.9674683
453365,116.4113159,39.9675865
453365,116.4113007,39.9675827
453365,116.4112854,39.9675789
453365,116.4161835,39.967701
453365,116.4221802,39.9676781
453365,116.4287796,39.9679756
453365,116.4324646,39.9664841
453365,116.4326477,39.9663658
453365,116.4326477,39.9663658
453365,116.4326477,39.9663658
453365,116.4326477,39.966362
453365,116.4326477,39.966362
453365,116.4326477,39.966362
453365,116.4326477,39.9663582
453365,116.4326477,39.9663582
453365,116.4326477,39.9663582
453365,116.4326477,39.9663544
453365,116.4326477,39.9663544
453365,116.4364471,39.9639397
453365,116.4396133,39.9617081
453365,116.4400864,39.9613686
453365,116.4444656,39.9649048
453365,116.4460678,39.9663544
453365,116.4415131,39.971199
453365,116.4414139,39.971241
453365,116.441597,39.9721565
453365,116.4413528,39.9715309
453365,116.4413528,39.9715309
453365,116.4389648,39.9691391
453365,116.4373016,39.9681435
453365,116.4373016,39.9681511
453365,116.4373169,39.9681587
453365,116.4373169,39.9681625
453365,116.4373322,39.9681702
453365,116.4348831,39.966301
453365,116.4330521,39.9666405
453365,116.4302368,39.9680824
453365,116.4292984,39.9683418
453365,116.421402,39.9680748
453365,116.4159851,39.9679184
453365,116.4119644,39.9677925
453365,116.4080353,39.9677048
453365,116.4020844,39.9675598
453365,116.396019,39.9673958
453365,116.3933029,39.9673233
453365,116.388649,39.967205
453365,116.3831177,39.9671516
453365,116.3818817,39.9703026
453365,116.379303,39.9713135
453365,116.379097,39.9712906
453365,116.379097,39.9712791
453365,116.379097,39.9712791
453365,116.3791504,39.9712639
453365,116.3791656,39.9712524
453365,116.3797531,39.9707069
453365,116.3797531,39.9707069
453365,116.3797302,39.9707413
453365,116.3796997,39.9707642
453365,116.3796692,39.9707909
453365,116.3796158,39.9708405
453365,116.3796158,39.9708405
453365,116.3795853,39.970871
453365,116.3795319,39.9709053
453365,116.3795166,39.9709282
453365,116.3795166,39.9709282
453365,116.3794861,39.9709435
453365,116.3792038,39.9710159
453365,116.3792038,39.9710159
453365,116.3792038,39.9710159
453365,116.3792038,39.9710159
453365,116.3791504,39.9710464
453365,116.3791351,39.9710579
453365,116.379097,39.9710655
453365,116.3790665,39.971077
